epoch,step,train_loss,val_loss
7,48249,nan,
7,48299,nan,
7,48349,nan,
7,48399,nan,
7,48449,nan,
7,48499,nan,
7,48549,nan,
7,48599,nan,
7,48649,nan,
7,48699,nan,
7,48749,nan,
7,48799,nan,
7,48849,nan,
7,48899,nan,
7,48949,nan,
7,48999,nan,
7,49049,nan,
7,49099,nan,
7,49149,nan,
7,49199,nan,
7,49249,nan,
7,49299,nan,
7,49349,nan,
7,49399,nan,
7,49449,nan,
7,49499,nan,
7,49549,nan,
7,49599,nan,
7,49649,nan,
7,49699,nan,
7,49749,nan,
7,49799,nan,
7,49849,nan,
7,49899,nan,
7,49949,nan,
7,49999,nan,
7,50049,nan,
7,50099,nan,
7,50149,nan,
7,50199,nan,
7,50249,nan,
7,50299,nan,
7,50349,nan,
7,50399,nan,
7,50449,nan,
7,50499,nan,
7,50549,nan,
7,50599,nan,
7,50649,nan,
7,50699,nan,
7,50749,nan,
7,50799,nan,
7,50849,nan,
7,50899,nan,
7,50949,nan,
7,50999,nan,
7,51049,nan,
7,51099,nan,
7,51149,nan,
7,51199,nan,
7,51249,nan,
7,51299,nan,
7,51349,nan,
7,51399,nan,
7,51449,nan,
7,51499,nan,
7,51549,nan,
7,51599,nan,
7,51649,nan,
7,51699,nan,
7,51749,nan,
7,51799,nan,
7,51849,nan,
7,51899,nan,
7,51949,nan,
7,51999,nan,
7,52049,nan,
7,52099,nan,
7,52127,,nan
8,52149,nan,
8,52199,nan,
8,52249,nan,
8,52299,nan,
8,52349,nan,
8,52399,nan,
8,52449,nan,
8,52499,nan,
8,52549,nan,
8,52599,nan,
8,52649,nan,
8,52699,nan,
8,52749,nan,
8,52799,nan,
8,52849,nan,
8,52899,nan,
8,52949,nan,
8,52999,nan,
8,53049,nan,
8,53099,nan,
8,53149,nan,
8,53199,nan,
8,53249,nan,
8,53299,nan,
8,53349,nan,
8,53399,nan,
8,53449,nan,
8,53499,nan,
8,53549,nan,
8,53599,nan,
8,53649,nan,
8,53699,nan,
8,53749,nan,
8,53799,nan,
8,53849,nan,
8,53899,nan,
8,53949,nan,
8,53999,nan,
8,54049,nan,
8,54099,nan,
8,54149,nan,
8,54199,nan,
8,54249,nan,
8,54299,nan,
8,54349,nan,
8,54399,nan,
8,54449,nan,
8,54499,nan,
8,54549,nan,
8,54599,nan,
8,54649,nan,
8,54699,nan,
8,54749,nan,
8,54799,nan,
8,54849,nan,
8,54899,nan,
8,54949,nan,
8,54999,nan,
8,55049,nan,
8,55099,nan,
8,55149,nan,
8,55199,nan,
8,55249,nan,
8,55299,nan,
8,55349,nan,
8,55399,nan,
8,55449,nan,
8,55499,nan,
8,55549,nan,
8,55599,nan,
8,55649,nan,
8,55699,nan,
8,55749,nan,
8,55799,nan,
8,55849,nan,
8,55899,nan,
8,55949,nan,
8,55999,nan,
8,56049,nan,
8,56099,nan,
8,56149,nan,
8,56199,nan,
8,56249,nan,
8,56299,nan,
8,56349,nan,
8,56399,nan,
8,56449,nan,
8,56499,nan,
8,56549,nan,
8,56599,nan,
8,56649,nan,
8,56699,nan,
8,56749,nan,
8,56799,nan,
8,56849,nan,
8,56899,nan,
8,56949,nan,
8,56999,nan,
8,57049,nan,
8,57099,nan,
8,57149,nan,
8,57199,nan,
8,57249,nan,
8,57299,nan,
8,57349,nan,
8,57399,nan,
8,57449,nan,
8,57499,nan,
8,57549,nan,
8,57599,nan,
8,57649,nan,
8,57699,nan,
8,57749,nan,
8,57799,nan,
8,57849,nan,
8,57899,nan,
8,57949,nan,
8,57999,nan,
8,58049,nan,
8,58099,nan,
8,58149,nan,
8,58199,nan,
8,58249,nan,
8,58299,nan,
8,58349,nan,
8,58399,nan,
8,58449,nan,
8,58499,nan,
8,58549,nan,
8,58599,nan,
8,58643,,nan
9,58649,nan,
9,58699,nan,
9,58749,nan,
9,58799,nan,
9,58849,nan,
9,58899,nan,
9,58949,nan,
9,58999,nan,
9,59049,nan,
9,59099,nan,
9,59149,nan,
9,59199,nan,
9,59249,nan,
9,59299,nan,
9,59349,nan,
9,59399,nan,
9,59449,nan,
9,59499,nan,
9,59549,nan,
9,59599,nan,
9,59649,nan,
9,59699,nan,
9,59749,nan,
9,59799,nan,
9,59849,nan,
9,59899,nan,
9,59949,nan,
9,59999,nan,
9,60049,nan,
9,60099,nan,
9,60149,nan,
9,60199,nan,
9,60249,nan,
9,60299,nan,
9,60349,nan,
9,60399,nan,
9,60449,nan,
9,60499,nan,
9,60549,nan,
9,60599,nan,
9,60649,nan,
9,60699,nan,
9,60749,nan,
9,60799,nan,
9,60849,nan,
9,60899,nan,
9,60949,nan,
9,60999,nan,
9,61049,nan,
9,61099,nan,
9,61149,nan,
9,61199,nan,
9,61249,nan,
9,61299,nan,
9,61349,nan,
9,61399,nan,
9,61449,nan,
9,61499,nan,
9,61549,nan,
9,61599,nan,
9,61649,nan,
9,61699,nan,
9,61749,nan,
9,61799,nan,
9,61849,nan,
9,61899,nan,
9,61949,nan,
9,61999,nan,
9,62049,nan,
9,62099,nan,
9,62149,nan,
9,62199,nan,
9,62249,nan,
9,62299,nan,
9,62349,nan,
9,62399,nan,
9,62449,nan,
9,62499,nan,
9,62549,nan,
9,62599,nan,
9,62649,nan,
9,62699,nan,
9,62749,nan,
9,62799,nan,
9,62849,nan,
9,62899,nan,
9,62949,nan,
9,62999,nan,
9,63049,nan,
9,63099,nan,
9,63149,nan,
9,63199,nan,
9,63249,nan,
9,63299,nan,
9,63349,nan,
9,63399,nan,
9,63449,nan,
9,63499,nan,
9,63549,nan,
9,63599,nan,
9,63649,nan,
9,63699,nan,
9,63749,nan,
9,63799,nan,
9,63849,nan,
9,63899,nan,
9,63949,nan,
9,63999,nan,
9,64049,nan,
9,64099,nan,
9,64149,nan,
9,64199,nan,
9,64249,nan,
9,64299,nan,
9,64349,nan,
9,64399,nan,
9,64449,nan,
9,64499,nan,
9,64549,nan,
9,64599,nan,
9,64649,nan,
9,64699,nan,
9,64749,nan,
9,64799,nan,
9,64849,nan,
9,64899,nan,
9,64949,nan,
9,64999,nan,
9,65049,nan,
9,65099,nan,
9,65149,nan,
9,65159,,nan
